
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-23 19:31:56.300 

                                                                                
  
Total energy =  -4206.6276326340 H =   -114468.1683540 eV
 
 HOMO-LUMO Separation
   HOMO:   223. a  28 a1    -0.04189585 H =     -1.14004 eV
   LUMO:   224. b  27 a1    +0.00287371 H =     +0.07820 eV
   Gap :                    +0.04476956 H =     +1.21824 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1578. a 106 a2                    +7.787611 H =      +211.912 eV
 1577. b 259 e                     +7.784074 H =      +211.815 eV
 1576. b 158 b2                    +7.782063 H =      +211.761 eV
 1575. b 107 b1                    +7.779278 H =      +211.685 eV
 1574. b 105 a2                    +7.776327 H =      +211.605 eV
 1573. a 262 e                     +7.767864 H =      +211.374 eV
 1572. b 158 a1                    +7.764057 H =      +211.271 eV
 1571. a 158 b2                    +7.734681 H =      +210.471 eV
 1570. b 157 a1                    +7.732689 H =      +210.417 eV
 1569. a 158 a1                    +7.731344 H =      +210.381 eV
 1568. b 157 b2                    +7.724445 H =      +210.193 eV
 1567. a 261 e                     +7.690245 H =      +209.262 eV
 1566. a 107 b1                    +7.661192 H =      +208.472 eV
 1565. a 105 a2                    +7.657969 H =      +208.384 eV
 1564. a 260 e                     +7.641097 H =      +207.925 eV
 1563. a 157 b2                    +7.620693 H =      +207.370 eV
 1562. a 259 e                     +7.611146 H =      +207.110 eV
 1561. a 157 a1                    +7.604180 H =      +206.920 eV
 1560. a 156 a1                    +7.557517 H =      +205.651 eV
 1559. a 156 b2                    +7.550236 H =      +205.452 eV
 1558. b 258 e                     +5.877337 H =      +159.930 eV
 1557. b 156 a1                    +5.795596 H =      +157.706 eV
 1556. b 156 b2                    +5.790290 H =      +157.562 eV
 1555. a 258 e                     +5.765673 H =      +156.892 eV
 1554. a 155 a1                    +5.690065 H =      +154.835 eV
 1553. a 155 b2                    +5.685111 H =      +154.700 eV
 1552. b 257 e                     +5.506640 H =      +149.843 eV
 1551. a 154 b2                    +5.488735 H =      +149.356 eV
 1550. b 155 b2                    +5.488597 H =      +149.352 eV
 1549. a 104 a2                    +5.488124 H =      +149.339 eV
 1548. a 106 b1                    +5.488062 H =      +149.338 eV
 1547. b 104 a2                    +5.487816 H =      +149.331 eV
 1546. b 106 b1                    +5.487753 H =      +149.329 eV
 1545. a 257 e                     +5.483134 H =      +149.204 eV
 1544. b 256 e                     +5.482984 H =      +149.200 eV
 1543. a 256 e                     +5.480135 H =      +149.122 eV
 1542. b 255 e                     +5.479890 H =      +149.115 eV
 1541. a 154 a1                    +5.479112 H =      +149.094 eV
 1540. b 155 a1                    +5.478980 H =      +149.091 eV
 1539. a 105 b1                    +5.477927 H =      +149.062 eV
 1538. a 103 a2                    +5.477895 H =      +149.061 eV
 1537. b 105 b1                    +5.477674 H =      +149.055 eV
 1536. b 103 a2                    +5.477639 H =      +149.054 eV
 1535. a 255 e                     +5.458245 H =      +148.526 eV
 1534. b 254 e                     +5.456925 H =      +148.491 eV
 1533. a 254 e                     +5.396459 H =      +146.845 eV
 1532. a 104 b1                    +5.367490 H =      +146.057 eV
 1531. b 104 b1                    +5.367280 H =      +146.051 eV
 1530. a 102 a2                    +5.366885 H =      +146.040 eV
 1529. b 102 a2                    +5.366675 H =      +146.035 eV
 1528. b 253 e                     +5.309538 H =      +144.480 eV
 1527. a 253 e                     +5.305078 H =      +144.359 eV
 1526. b 103 b1                    +5.109314 H =      +139.032 eV
 1525. a 103 b1                    +5.109076 H =      +139.025 eV
 1524. b 101 a2                    +5.106430 H =      +138.953 eV
 1523. a 101 a2                    +5.106215 H =      +138.947 eV
 1522. b 154 b2                    +5.078318 H =      +138.188 eV
 1521. a 153 b2                    +5.077550 H =      +138.167 eV
 1520. b 154 a1                    +5.073799 H =      +138.065 eV
 1519. a 153 a1                    +5.072964 H =      +138.042 eV
 1518. b 252 e                     +5.060808 H =      +137.712 eV
 1517. a 252 e                     +5.059837 H =      +137.685 eV
 1516. b 251 e                     +5.051673 H =      +137.463 eV
 1515. a 251 e                     +5.051532 H =      +137.459 eV
 1514. b 153 b2                    +5.005510 H =      +136.207 eV
 1513. b 153 a1                    +5.004368 H =      +136.176 eV
 1512. a 152 b2                    +5.004245 H =      +136.172 eV
 1511. a 152 a1                    +5.003110 H =      +136.142 eV
 1510. b 250 e                     +4.995649 H =      +135.939 eV
 1509. a 250 e                     +4.995366 H =      +135.931 eV
 1508. a 102 b1                    +4.990501 H =      +135.798 eV
 1507. b 102 b1                    +4.990196 H =      +135.790 eV
 1506. a 100 a2                    +4.989835 H =      +135.780 eV
 1505. b 100 a2                    +4.989511 H =      +135.772 eV
 1504. b 249 e                     +4.982939 H =      +135.593 eV
 1503. a 249 e                     +4.982718 H =      +135.587 eV
 1502. b 248 e                     +4.928904 H =      +134.122 eV
 1501. a 248 e                     +4.928562 H =      +134.113 eV
 1500. b 101 b1                    +4.926275 H =      +134.051 eV
 1499. a 101 b1                    +4.926101 H =      +134.046 eV
 1498. b  99 a2                    +4.924693 H =      +134.008 eV
 1497. a  99 a2                    +4.924524 H =      +134.003 eV
 1496. b 152 b2                    +4.917976 H =      +133.825 eV
 1495. a 151 b2                    +4.917123 H =      +133.802 eV
 1494. b 152 a1                    +4.915975 H =      +133.771 eV
 1493. a 151 a1                    +4.915018 H =      +133.744 eV
 1492. b 247 e                     +4.868851 H =      +132.488 eV
 1491. a 247 e                     +4.866516 H =      +132.425 eV
 1490. a 100 b1                    +4.676188 H =      +127.246 eV
 1489. a  98 a2                    +4.676083 H =      +127.243 eV
 1488. b 100 b1                    +4.675894 H =      +127.238 eV
 1487. b  98 a2                    +4.675789 H =      +127.235 eV
 1486. a 246 e                     +4.651958 H =      +126.586 eV
 1485. b 246 e                     +4.651689 H =      +126.579 eV
 1484. b 151 b2                    +4.532140 H =      +123.326 eV
 1483. a 150 b2                    +4.531457 H =      +123.307 eV
 1482. b 151 a1                    +4.529283 H =      +123.248 eV
 1481. a 150 a1                    +4.528758 H =      +123.234 eV
 1480. b 245 e                     +4.518943 H =      +122.967 eV
 1479. a 245 e                     +4.518816 H =      +122.963 eV
 1478. a 244 e                     +4.499579 H =      +122.440 eV
 1477. b 244 e                     +4.499507 H =      +122.438 eV
 1476. a  99 b1                    +4.473858 H =      +121.740 eV
 1475. b  99 b1                    +4.473694 H =      +121.735 eV
 1474. a 243 e                     +4.473604 H =      +121.733 eV
 1473. b 243 e                     +4.473493 H =      +121.730 eV
 1472. a  97 a2                    +4.471322 H =      +121.671 eV
 1471. b  97 a2                    +4.471156 H =      +121.666 eV
 1470. b 150 b2                    +4.465920 H =      +121.524 eV
 1469. a 149 b2                    +4.465881 H =      +121.523 eV
 1468. a 149 a1                    +4.458349 H =      +121.318 eV
 1467. b 150 a1                    +4.458285 H =      +121.316 eV
 1466. b 149 a1                    +4.411708 H =      +120.049 eV
 1465. a 148 a1                    +4.411352 H =      +120.039 eV
 1464. b 149 b2                    +4.410601 H =      +120.019 eV
 1463. a 148 b2                    +4.410228 H =      +120.008 eV
