
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-09-30 10:51:53.764 

                                                                                
  
Total energy =  -3298.1703410620 H =    -89747.7863104 eV
 2179. a1090 a                     +3.144954 H =       +85.579 eV
 2178. b1089 a                     +3.130586 H =       +85.188 eV
 2177. a1089 a                     +3.130157 H =       +85.176 eV
 2176. b1088 a                     +3.129285 H =       +85.152 eV
 2175. a1088 a                     +3.128833 H =       +85.140 eV
 2174. b1087 a                     +3.104879 H =       +84.488 eV
 2173. a1087 a                     +3.104839 H =       +84.487 eV
 2172. b1086 a                     +3.099552 H =       +84.343 eV
 2171. a1086 a                     +3.099167 H =       +84.333 eV
 2170. b1085 a                     +3.095166 H =       +84.224 eV
 2169. a1085 a                     +3.095141 H =       +84.223 eV
 2168. b1084 a                     +3.094169 H =       +84.197 eV
 2167. a1084 a                     +3.094008 H =       +84.192 eV
 2166. b1083 a                     +3.090998 H =       +84.110 eV
 2165. a1083 a                     +3.090984 H =       +84.110 eV
 2164. b1082 a                     +3.090599 H =       +84.099 eV
 2163. a1082 a                     +3.090599 H =       +84.099 eV
 2162. b1081 a                     +3.087799 H =       +84.023 eV
 2161. a1081 a                     +3.087739 H =       +84.022 eV
 2160. b1080 a                     +3.087150 H =       +84.006 eV
 2159. a1080 a                     +3.087121 H =       +84.005 eV
 2158. b1079 a                     +3.075495 H =       +83.688 eV
 2157. a1079 a                     +3.075426 H =       +83.687 eV
 2156. b1078 a                     +3.073023 H =       +83.621 eV
 2155. a1078 a                     +3.072983 H =       +83.620 eV
 2154. b1077 a                     +3.067764 H =       +83.478 eV
 2153. a1077 a                     +3.067704 H =       +83.476 eV
 2152. b1076 a                     +3.063740 H =       +83.369 eV
 2151. a1076 a                     +3.063650 H =       +83.366 eV
 2150. b1075 a                     +3.062039 H =       +83.322 eV
 2149. a1075 a                     +3.061933 H =       +83.319 eV
 2148. b1074 a                     +3.061105 H =       +83.297 eV
 2147. a1074 a                     +3.061060 H =       +83.296 eV
 2146. b1073 a                     +3.052106 H =       +83.052 eV
 2145. a1073 a                     +3.052085 H =       +83.051 eV
 2144. b1072 a                     +3.052040 H =       +83.050 eV
 2143. a1072 a                     +3.052016 H =       +83.050 eV
 2142. b1071 a                     +3.048488 H =       +82.954 eV
 2141. a1071 a                     +3.048422 H =       +82.952 eV
 2140. b1070 a                     +3.042021 H =       +82.778 eV
 2139. a1070 a                     +3.041726 H =       +82.770 eV
 2138. b1069 a                     +3.031322 H =       +82.486 eV
 2137. a1069 a                     +3.031194 H =       +82.483 eV
 2136. b1068 a                     +3.029092 H =       +82.426 eV
 2135. a1068 a                     +3.029030 H =       +82.424 eV
 2134. b1067 a                     +3.028194 H =       +82.401 eV
 2133. a1067 a                     +3.028147 H =       +82.400 eV
 2132. b1066 a                     +3.023540 H =       +82.275 eV
 2131. a1066 a                     +3.023485 H =       +82.273 eV
 2130. b1065 a                     +3.019767 H =       +82.172 eV
 2129. a1065 a                     +3.019752 H =       +82.172 eV
 2128. b1064 a                     +3.018271 H =       +82.131 eV
 2127. a1064 a                     +3.018253 H =       +82.131 eV
 2126. b1063 a                     +3.017961 H =       +82.123 eV
 2125. a1063 a                     +3.017887 H =       +82.121 eV
 2124. b1062 a                     +3.017165 H =       +82.101 eV
 2123. a1062 a                     +3.017067 H =       +82.099 eV
 2122. b1061 a                     +3.012695 H =       +81.980 eV
 2121. a1061 a                     +3.012656 H =       +81.979 eV
 2120. b1060 a                     +3.009247 H =       +81.886 eV
 2119. a1060 a                     +3.009223 H =       +81.885 eV
 2118. b1059 a                     +3.007696 H =       +81.844 eV
 2117. a1059 a                     +3.007639 H =       +81.842 eV
 2116. b1058 a                     +3.007615 H =       +81.841 eV
 2115. a1058 a                     +3.007599 H =       +81.841 eV
 2114. b1057 a                     +3.005561 H =       +81.785 eV
 2113. a1057 a                     +3.005541 H =       +81.785 eV
 2112. b1056 a                     +3.003015 H =       +81.716 eV
 2111. a1056 a                     +3.002981 H =       +81.715 eV
 2110. b1055 a                     +3.000040 H =       +81.635 eV
 2109. a1055 a                     +3.000016 H =       +81.635 eV
 2108. b1054 a                     +2.999176 H =       +81.612 eV
 2107. a1054 a                     +2.999160 H =       +81.611 eV
 2106. b1053 a                     +2.995552 H =       +81.513 eV
 2105. a1053 a                     +2.995518 H =       +81.512 eV
 2104. b1052 a                     +2.995132 H =       +81.502 eV
 2103. a1052 a                     +2.995105 H =       +81.501 eV
 2102. b1051 a                     +2.960937 H =       +80.571 eV
 2101. a1051 a                     +2.960931 H =       +80.571 eV
 2100. b1050 a                     +2.960544 H =       +80.560 eV
 2099. a1050 a                     +2.960534 H =       +80.560 eV
 2098. b1049 a                     +2.949314 H =       +80.255 eV
 2097. a1049 a                     +2.949230 H =       +80.253 eV
 2096. b1048 a                     +2.948662 H =       +80.237 eV
 2095. a1048 a                     +2.948628 H =       +80.236 eV
 2094. b1047 a                     +2.943198 H =       +80.089 eV
 2093. a1047 a                     +2.943172 H =       +80.088 eV
 2092. b1046 a                     +2.943115 H =       +80.086 eV
 2091. a1046 a                     +2.943095 H =       +80.086 eV
 2090. b1045 a                     +2.929982 H =       +79.729 eV
 2089. a1045 a                     +2.929957 H =       +79.728 eV
 2088. b1044 a                     +2.929662 H =       +79.720 eV
 2087. a1044 a                     +2.929637 H =       +79.719 eV
 2086. b1043 a                     +2.891509 H =       +78.682 eV
 2085. a1043 a                     +2.885296 H =       +78.513 eV
 2084. b1042 a                     +2.839043 H =       +77.254 eV
 2083. a1042 a                     +2.838996 H =       +77.253 eV
 2082. b1041 a                     +2.837713 H =       +77.218 eV
 2081. a1041 a                     +2.837542 H =       +77.213 eV
 2080. b1040 a                     +2.821661 H =       +76.781 eV
 2079. a1040 a                     +2.821632 H =       +76.781 eV
 2078. b1039 a                     +2.820286 H =       +76.744 eV
 2077. a1039 a                     +2.820264 H =       +76.743 eV
 2076. b1038 a                     +2.819467 H =       +76.722 eV
 2075. a1038 a                     +2.819443 H =       +76.721 eV
 2074. b1037 a                     +2.814496 H =       +76.586 eV
 2073. a1037 a                     +2.814473 H =       +76.586 eV
 2072. b1036 a                     +2.810794 H =       +76.486 eV
 2071. a1036 a                     +2.810771 H =       +76.485 eV
 2070. b1035 a                     +2.808268 H =       +76.417 eV
 2069. a1035 a                     +2.808247 H =       +76.416 eV
 2068. b1034 a                     +2.806667 H =       +76.373 eV
 2067. a1034 a                     +2.806647 H =       +76.373 eV
 2066. b1033 a                     +2.804975 H =       +76.327 eV
 2065. a1033 a                     +2.804928 H =       +76.326 eV
 2064. b1032 a                     +2.791752 H =       +75.967 eV
 2063. a1032 a                     +2.791703 H =       +75.966 eV
 2062. b1031 a                     +2.790438 H =       +75.932 eV
 2061. a1031 a                     +2.790399 H =       +75.931 eV
 2060. b1030 a                     +2.785314 H =       +75.792 eV
 2059. a1030 a                     +2.785281 H =       +75.791 eV
 2058. b1029 a                     +2.785011 H =       +75.784 eV
 2057. a1029 a                     +2.784987 H =       +75.783 eV
 2056. b1028 a                     +2.782305 H =       +75.710 eV
 2055. a1028 a                     +2.782224 H =       +75.708 eV
 2054. b1027 a                     +2.781156 H =       +75.679 eV
 2053. a1027 a                     +2.781089 H =       +75.677 eV
 2052. b1026 a                     +2.777548 H =       +75.581 eV
 2051. a1026 a                     +2.777506 H =       +75.580 eV
 2050. b1025 a                     +2.777410 H =       +75.577 eV
 2049. a1025 a                     +2.777378 H =       +75.576 eV
 2048. b1024 a                     +2.769981 H =       +75.375 eV
 2047. a1024 a                     +2.769954 H =       +75.374 eV
 2046. b1023 a                     +2.767612 H =       +75.311 eV
 2045. a1023 a                     +2.767592 H =       +75.310 eV
 2044. b1022 a                     +2.746450 H =       +74.735 eV
 2043. a1022 a                     +2.746428 H =       +74.734 eV
 2042. b1021 a                     +2.741320 H =       +74.595 eV
 2041. a1021 a                     +2.741305 H =       +74.595 eV
 2040. b1020 a                     +2.735827 H =       +74.446 eV
 2039. a1020 a                     +2.735780 H =       +74.444 eV
 2038. b1019 a                     +2.735480 H =       +74.436 eV
 2037. a1019 a                     +2.735438 H =       +74.435 eV
 2036. b1018 a                     +2.732706 H =       +74.361 eV
 2035. a1018 a                     +2.732687 H =       +74.360 eV
 2034. b1017 a                     +2.731156 H =       +74.319 eV
 2033. a1017 a                     +2.731142 H =       +74.318 eV
 2032. a1016 a                     +2.729434 H =       +74.272 eV
 2031. b1016 a                     +2.729432 H =       +74.272 eV
 2030. a1015 a                     +2.728096 H =       +74.235 eV
 2029. b1015 a                     +2.728095 H =       +74.235 eV
 2028. b1014 a                     +2.691390 H =       +73.236 eV
 2027. a1014 a                     +2.691316 H =       +73.234 eV
 2026. b1013 a                     +2.690865 H =       +73.222 eV
 2025. a1013 a                     +2.690788 H =       +73.220 eV
 2024. b1012 a                     +2.679138 H =       +72.903 eV
 2023. a1012 a                     +2.679036 H =       +72.900 eV
 2022. b1011 a                     +2.678976 H =       +72.899 eV
 2021. a1011 a                     +2.678816 H =       +72.894 eV
 2020. b1010 a                     +2.669212 H =       +72.633 eV
 2019. a1010 a                     +2.669194 H =       +72.632 eV
 2018. b1009 a                     +2.668308 H =       +72.608 eV
 2017. a1009 a                     +2.668292 H =       +72.608 eV
 2016. b1008 a                     +2.656692 H =       +72.292 eV
 2015. a1008 a                     +2.656568 H =       +72.289 eV
 2014. b1007 a                     +2.656473 H =       +72.286 eV
 2013. a1007 a                     +2.656392 H =       +72.284 eV
 2012. b1006 a                     +2.637264 H =       +71.764 eV
 2011. a1006 a                     +2.637094 H =       +71.759 eV
 2010. b1005 a                     +2.632356 H =       +71.630 eV
 2009. a1005 a                     +2.631407 H =       +71.604 eV
 2008. b1004 a                     +2.620722 H =       +71.313 eV
 2007. a1004 a                     +2.620597 H =       +71.310 eV
 2006. b1003 a                     +2.618132 H =       +71.243 eV
 2005. a1003 a                     +2.617935 H =       +71.238 eV
 2004. b1002 a                     +2.611019 H =       +71.049 eV
 2003. a1002 a                     +2.610866 H =       +71.045 eV
 2002. b1001 a                     +2.609560 H =       +71.010 eV
 2001. a1001 a                     +2.609448 H =       +71.007 eV
 2000. b1000 a                     +2.604523 H =       +70.873 eV
 1999. a1000 a                     +2.604339 H =       +70.868 eV
 1998. b 999 a                     +2.596751 H =       +70.661 eV
 1997. a 999 a                     +2.596591 H =       +70.657 eV
 1996. b 998 a                     +2.594048 H =       +70.588 eV
 1995. a 998 a                     +2.593170 H =       +70.564 eV
 1994. b 997 a                     +2.589324 H =       +70.459 eV
 1993. a 997 a                     +2.589146 H =       +70.454 eV
 1992. b 996 a                     +2.580005 H =       +70.206 eV
 1991. a 996 a                     +2.579891 H =       +70.202 eV
 1990. b 995 a                     +2.578641 H =       +70.168 eV
 1989. a 995 a                     +2.578239 H =       +70.157 eV
 1988. b 994 a                     +2.576246 H =       +70.103 eV
 1987. a 994 a                     +2.576001 H =       +70.097 eV
 1986. b 993 a                     +2.573515 H =       +70.029 eV
 1985. a 993 a                     +2.573476 H =       +70.028 eV
 1984. b 992 a                     +2.570953 H =       +69.959 eV
 1983. a 992 a                     +2.570681 H =       +69.952 eV
 1982. b 991 a                     +2.567086 H =       +69.854 eV
 1981. a 991 a                     +2.567004 H =       +69.852 eV
 1980. b 990 a                     +2.566111 H =       +69.827 eV
 1979. a 990 a                     +2.565664 H =       +69.815 eV
 1978. b 989 a                     +2.563649 H =       +69.760 eV
 1977. a 989 a                     +2.563566 H =       +69.758 eV
 1976. b 988 a                     +2.559927 H =       +69.659 eV
 1975. a 988 a                     +2.559213 H =       +69.640 eV
 1974. b 987 a                     +2.553752 H =       +69.491 eV
 1973. a 987 a                     +2.553705 H =       +69.490 eV
 1972. b 986 a                     +2.553694 H =       +69.490 eV
 1971. a 986 a                     +2.553569 H =       +69.486 eV
 1970. b 985 a                     +2.551549 H =       +69.431 eV
 1969. a 985 a                     +2.551488 H =       +69.430 eV
 1968. b 984 a                     +2.551397 H =       +69.427 eV
 1967. a 984 a                     +2.551338 H =       +69.425 eV
 1966. b 983 a                     +2.549699 H =       +69.381 eV
 1965. a 983 a                     +2.549622 H =       +69.379 eV
 1964. b 982 a                     +2.546648 H =       +69.298 eV
 1963. a 982 a                     +2.546599 H =       +69.296 eV
 1962. b 981 a                     +2.535764 H =       +69.002 eV
 1961. a 981 a                     +2.535445 H =       +68.993 eV
 1960. b 980 a                     +2.533820 H =       +68.949 eV
 1959. a 980 a                     +2.533566 H =       +68.942 eV
 1958. b 979 a                     +2.528769 H =       +68.811 eV
 1957. a 979 a                     +2.528532 H =       +68.805 eV
 1956. b 978 a                     +2.520005 H =       +68.573 eV
 1955. a 978 a                     +2.519429 H =       +68.557 eV
 1954. b 977 a                     +2.513122 H =       +68.386 eV
 1953. a 977 a                     +2.513088 H =       +68.385 eV
 1952. b 976 a                     +2.509720 H =       +68.293 eV
 1951. a 976 a                     +2.509686 H =       +68.292 eV
 1950. b 975 a                     +2.503273 H =       +68.118 eV
 1949. a 975 a                     +2.503200 H =       +68.116 eV
 1948. b 974 a                     +2.502299 H =       +68.091 eV
 1947. a 974 a                     +2.502214 H =       +68.089 eV
 1946. b 973 a                     +2.499042 H =       +68.002 eV
 1945. a 973 a                     +2.498801 H =       +67.996 eV
 1944. b 972 a                     +2.497831 H =       +67.969 eV
 1943. a 972 a                     +2.497636 H =       +67.964 eV
 1942. b 971 a                     +2.496769 H =       +67.941 eV
 1941. a 971 a                     +2.496668 H =       +67.938 eV
 1940. b 970 a                     +2.489197 H =       +67.735 eV
 1939. a 970 a                     +2.488890 H =       +67.726 eV
 1938. b 969 a                     +2.488067 H =       +67.704 eV
 1937. a 969 a                     +2.487998 H =       +67.702 eV
 1936. b 968 a                     +2.486544 H =       +67.662 eV
 1935. a 968 a                     +2.486222 H =       +67.654 eV
 1934. b 967 a                     +2.482291 H =       +67.547 eV
 1933. a 967 a                     +2.482197 H =       +67.544 eV
 1932. b 966 a                     +2.481732 H =       +67.531 eV
 1931. a 966 a                     +2.481690 H =       +67.530 eV
 1930. b 965 a                     +2.475162 H =       +67.353 eV
 1929. a 965 a                     +2.474865 H =       +67.344 eV
 1928. b 964 a                     +2.473924 H =       +67.319 eV
 1927. a 964 a                     +2.473839 H =       +67.317 eV
 1926. b 963 a                     +2.469724 H =       +67.205 eV
 1925. a 963 a                     +2.468924 H =       +67.183 eV
 1924. b 962 a                     +2.468373 H =       +67.168 eV
 1923. b 961 a                     +2.467964 H =       +67.157 eV
 1922. a 962 a                     +2.467505 H =       +67.144 eV
 1921. a 961 a                     +2.467249 H =       +67.137 eV
 1920. b 960 a                     +2.456413 H =       +66.842 eV
 1919. a 960 a                     +2.456265 H =       +66.838 eV
 1918. b 959 a                     +2.449930 H =       +66.666 eV
 1917. a 959 a                     +2.449308 H =       +66.649 eV
 1916. b 958 a                     +2.446070 H =       +66.561 eV
 1915. a 958 a                     +2.445872 H =       +66.556 eV
 1914. b 957 a                     +2.442860 H =       +66.474 eV
 1913. a 957 a                     +2.441188 H =       +66.428 eV
 1912. b 956 a                     +2.439812 H =       +66.391 eV
 1911. b 955 a                     +2.436632 H =       +66.304 eV
 1910. a 956 a                     +2.435780 H =       +66.281 eV
 1909. a 955 a                     +2.435580 H =       +66.275 eV
 1908. b 954 a                     +2.429608 H =       +66.113 eV
 1907. a 954 a                     +2.428419 H =       +66.081 eV
 1906. b 953 a                     +2.425687 H =       +66.006 eV
 1905. a 953 a                     +2.425549 H =       +66.003 eV
 1904. b 952 a                     +2.406757 H =       +65.491 eV
 1903. a 952 a                     +2.404648 H =       +65.434 eV
 1902. b 951 a                     +2.397854 H =       +65.249 eV
 1901. a 951 a                     +2.397274 H =       +65.233 eV
 1900. b 950 a                     +2.375961 H =       +64.653 eV
 1899. a 950 a                     +2.375050 H =       +64.628 eV
 1898. b 949 a                     +2.370020 H =       +64.492 eV
 1897. a 949 a                     +2.367065 H =       +64.411 eV
 1896. b 948 a                     +2.364973 H =       +64.354 eV
 1895. a 948 a                     +2.364608 H =       +64.344 eV
 1894. b 947 a                     +2.360411 H =       +64.230 eV
 1893. a 947 a                     +2.359693 H =       +64.211 eV
 1892. b 946 a                     +2.358244 H =       +64.171 eV
 1891. a 946 a                     +2.358149 H =       +64.169 eV
 1890. b 945 a                     +2.354992 H =       +64.083 eV
 1889. a 945 a                     +2.354382 H =       +64.066 eV
 1888. b 944 a                     +2.350924 H =       +63.972 eV
 1887. a 944 a                     +2.350338 H =       +63.956 eV
 1886. b 943 a                     +2.344356 H =       +63.793 eV
 1885. a 943 a                     +2.344156 H =       +63.788 eV
 1884. b 942 a                     +2.343496 H =       +63.770 eV
 1883. a 942 a                     +2.342436 H =       +63.741 eV
 1882. b 941 a                     +2.341690 H =       +63.721 eV
 1881. a 941 a                     +2.340638 H =       +63.692 eV
 1880. b 940 a                     +2.339562 H =       +63.663 eV
 1879. a 940 a                     +2.337414 H =       +63.604 eV
 1878. b 939 a                     +2.330584 H =       +63.418 eV
 1877. a 939 a                     +2.329771 H =       +63.396 eV
 1876. b 938 a                     +2.323288 H =       +63.220 eV
 1875. a 938 a                     +2.322471 H =       +63.198 eV
 1874. b 937 a                     +2.316077 H =       +63.024 eV
 1873. a 937 a                     +2.315265 H =       +63.002 eV
 1872. b 936 a                     +2.314307 H =       +62.975 eV
 1871. a 936 a                     +2.313520 H =       +62.954 eV
 1870. b 935 a                     +2.313079 H =       +62.942 eV
 1869. a 935 a                     +2.312559 H =       +62.928 eV
 1868. b 934 a                     +2.308386 H =       +62.814 eV
 1867. a 934 a                     +2.308099 H =       +62.807 eV
 1866. b 933 a                     +2.307903 H =       +62.801 eV
 1865. a 933 a                     +2.307042 H =       +62.778 eV
 1864. b 932 a                     +2.300683 H =       +62.605 eV
 1863. b 931 a                     +2.300588 H =       +62.602 eV
 1862. a 932 a                     +2.300371 H =       +62.596 eV
 1861. a 931 a                     +2.300062 H =       +62.588 eV
 1860. b 930 a                     +2.298480 H =       +62.545 eV
 1859. a 930 a                     +2.298148 H =       +62.536 eV
 1858. b 929 a                     +2.296339 H =       +62.487 eV
 1857. a 929 a                     +2.296127 H =       +62.481 eV
 1856. b 928 a                     +2.295679 H =       +62.469 eV
 1855. a 928 a                     +2.295545 H =       +62.465 eV
 1854. b 927 a                     +2.291500 H =       +62.355 eV
 1853. b 926 a                     +2.290556 H =       +62.329 eV
 1852. a 927 a                     +2.290197 H =       +62.319 eV
 1851. a 926 a                     +2.287923 H =       +62.258 eV
 1850. b 925 a                     +2.286801 H =       +62.227 eV
 1849. a 925 a                     +2.286504 H =       +62.219 eV
 1848. b 924 a                     +2.284392 H =       +62.161 eV
 1847. a 924 a                     +2.284082 H =       +62.153 eV
 1846. b 923 a                     +2.278465 H =       +62.000 eV
 1845. a 923 a                     +2.278041 H =       +61.989 eV
 1844. b 922 a                     +2.277706 H =       +61.980 eV
 1843. a 922 a                     +2.277129 H =       +61.964 eV
 1842. b 921 a                     +2.269537 H =       +61.757 eV
 1841. a 921 a                     +2.269153 H =       +61.747 eV
 1840. b 920 a                     +2.265180 H =       +61.639 eV
 1839. a 920 a                     +2.263624 H =       +61.596 eV
 1838. b 919 a                     +2.259430 H =       +61.482 eV
 1837. a 919 a                     +2.258800 H =       +61.465 eV
 1836. b 918 a                     +2.253961 H =       +61.333 eV
 1835. a 918 a                     +2.251314 H =       +61.261 eV
 1834. b 917 a                     +2.246786 H =       +61.138 eV
 1833. a 917 a                     +2.246636 H =       +61.134 eV
 1832. b 916 a                     +2.244376 H =       +61.073 eV
 1831. a 916 a                     +2.243978 H =       +61.062 eV
 1830. b 915 a                     +2.241124 H =       +60.984 eV
 1829. a 915 a                     +2.239984 H =       +60.953 eV
 1828. b 914 a                     +2.237952 H =       +60.898 eV
 1827. a 914 a                     +2.236789 H =       +60.866 eV
 1826. b 913 a                     +2.235100 H =       +60.820 eV
 1825. b 912 a                     +2.234733 H =       +60.810 eV
 1824. a 913 a                     +2.233860 H =       +60.786 eV
 1823. a 912 a                     +2.232437 H =       +60.748 eV
 1822. b 911 a                     +2.226756 H =       +60.593 eV
 1821. a 911 a                     +2.223607 H =       +60.507 eV
 1820. b 910 a                     +2.219486 H =       +60.395 eV
 1819. a 910 a                     +2.217679 H =       +60.346 eV
 1818. b 909 a                     +2.205519 H =       +60.015 eV
 1817. a 909 a                     +2.204761 H =       +59.995 eV
 1816. b 908 a                     +2.195432 H =       +59.741 eV
 1815. a 908 a                     +2.194417 H =       +59.713 eV
 1814. b 907 a                     +2.186399 H =       +59.495 eV
 1813. b 906 a                     +2.186314 H =       +59.493 eV
 1812. a 907 a                     +2.185694 H =       +59.476 eV
 1811. a 906 a                     +2.185688 H =       +59.476 eV
 1810. b 905 a                     +2.182580 H =       +59.391 eV
 1809. a 905 a                     +2.181620 H =       +59.365 eV
 1808. b 904 a                     +2.176045 H =       +59.213 eV
 1807. a 904 a                     +2.175435 H =       +59.197 eV
 1806. b 903 a                     +2.173580 H =       +59.146 eV
 1805. a 903 a                     +2.172968 H =       +59.129 eV
 1804. b 902 a                     +2.172349 H =       +59.113 eV
 1803. a 902 a                     +2.171730 H =       +59.096 eV
 1802. b 901 a                     +2.168169 H =       +58.999 eV
 1801. b 900 a                     +2.167972 H =       +58.994 eV
 1800. a 901 a                     +2.167780 H =       +58.988 eV
 1799. a 900 a                     +2.166430 H =       +58.952 eV
 1798. b 899 a                     +2.165932 H =       +58.938 eV
 1797. a 899 a                     +2.165140 H =       +58.916 eV
 1796. b 898 a                     +2.163159 H =       +58.863 eV
 1795. a 898 a                     +2.162317 H =       +58.840 eV
 1794. b 897 a                     +2.158305 H =       +58.730 eV
 1793. a 897 a                     +2.158022 H =       +58.723 eV
 1792. b 896 a                     +2.155648 H =       +58.658 eV
 1791. a 896 a                     +2.154602 H =       +58.630 eV
 1790. b 895 a                     +2.150317 H =       +58.513 eV
 1789. a 895 a                     +2.149599 H =       +58.494 eV
 1788. b 894 a                     +2.148283 H =       +58.458 eV
 1787. a 894 a                     +2.147989 H =       +58.450 eV
 1786. b 893 a                     +2.146242 H =       +58.402 eV
 1785. a 893 a                     +2.145998 H =       +58.396 eV
 1784. b 892 a                     +2.142802 H =       +58.309 eV
 1783. b 891 a                     +2.142559 H =       +58.302 eV
 1782. a 892 a                     +2.142350 H =       +58.296 eV
 1781. a 891 a                     +2.142150 H =       +58.291 eV
 1780. b 890 a                     +2.133565 H =       +58.057 eV
 1779. a 890 a                     +2.132816 H =       +58.037 eV
 1778. b 889 a                     +2.126482 H =       +57.865 eV
 1777. a 889 a                     +2.125121 H =       +57.827 eV
 1776. b 888 a                     +2.124254 H =       +57.804 eV
 1775. a 888 a                     +2.123471 H =       +57.783 eV
 1774. b 887 a                     +2.120361 H =       +57.698 eV
 1773. a 887 a                     +2.119174 H =       +57.666 eV
