# Simulated electronic absorption spectrum for
# Energy unit cm^(-1)
# Gaussian line shape
# rms linewidth  0.1500 eV
# Scaling factor        1.000
# Decadic molar absorption coefficient in l/(mol*cm)
 0.18020000000000E+05   0.12546799417666E+04
 0.18105000000000E+05   0.12174492101810E+04
 0.18190000000000E+05   0.11769852640785E+04
 0.18275000000000E+05   0.11340834419127E+04
 0.18360000000000E+05   0.10896008712644E+04
 0.18445000000000E+05   0.10444492843372E+04
 0.18530000000000E+05   0.99958897004203E+03
 0.18615000000000E+05   0.95602423903137E+03
 0.18700000000000E+05   0.91480070861559E+03
 0.18785000000000E+05   0.87700462710404E+03
 0.18870000000000E+05   0.84376435399765E+03
 0.18955000000000E+05   0.81625399637596E+03
 0.19040000000000E+05   0.79569907595129E+03
 0.19125000000000E+05   0.78338396916718E+03
 0.19210000000000E+05   0.78066072829569E+03
 0.19295000000000E+05   0.78895875894456E+03
 0.19380000000000E+05   0.80979470321212E+03
 0.19465000000000E+05   0.84478176269071E+03
 0.19550000000000E+05   0.89563759662042E+03
 0.19635000000000E+05   0.96418985293673E+03
 0.19720000000000E+05   0.10523783390487E+04
 0.19805000000000E+05   0.11622528202305E+04
 0.19890000000000E+05   0.12959654516150E+04
 0.19975000000000E+05   0.14557569096144E+04
 0.20060000000000E+05   0.16439353941131E+04
 0.20145000000000E+05   0.18628478268322E+04
 0.20230000000000E+05   0.21148427752699E+04
 0.20315000000000E+05   0.24022248851077E+04
 0.20400000000000E+05   0.27272009042393E+04
 0.20485000000000E+05   0.30918177233448E+04
 0.20570000000000E+05   0.34978932331080E+04
 0.20655000000000E+05   0.39469411957231E+04
 0.20740000000000E+05   0.44400917343549E+04
 0.20825000000000E+05   0.49780094421531E+04
 0.20910000000000E+05   0.55608114835540E+04
 0.20995000000000E+05   0.61879883846887E+04
 0.21080000000000E+05   0.68583304659170E+04
 0.21165000000000E+05   0.75698630374193E+04
 0.21250000000000E+05   0.83197935396543E+04
 0.21335000000000E+05   0.91044737485345E+04
 0.21420000000000E+05   0.99193799687534E+04
 0.21505000000000E+05   0.10759113801623E+05
 0.21590000000000E+05   0.11617425596171E+05
 0.21675000000000E+05   0.12487262081364E+05
 0.21760000000000E+05   0.13360838947868E+05
 0.21845000000000E+05   0.14229738321826E+05
 0.21930000000000E+05   0.15085030179663E+05
 0.22015000000000E+05   0.15917415826913E+05
 0.22100000000000E+05   0.16717390644656E+05
 0.22185000000000E+05   0.17475422436576E+05
 0.22270000000000E+05   0.18182140930147E+05
 0.22355000000000E+05   0.18828533338059E+05
 0.22440000000000E+05   0.19406140406979E+05
 0.22525000000000E+05   0.19907247100645E+05
 0.22610000000000E+05   0.20325062004734E+05
 0.22695000000000E+05   0.20653879713993E+05
 0.22780000000000E+05   0.20889220868639E+05
 0.22865000000000E+05   0.21027945136465E+05
 0.22950000000000E+05   0.21068333267670E+05
 0.23035000000000E+05   0.21010135348949E+05
 0.23120000000000E+05   0.20854583510858E+05
 0.23205000000000E+05   0.20604368550038E+05
 0.23290000000000E+05   0.20263581163354E+05
 0.23375000000000E+05   0.19837619700747E+05
 0.23460000000000E+05   0.19333067474896E+05
 0.23545000000000E+05   0.18757543670476E+05
 0.23630000000000E+05   0.18119532731586E+05
 0.23715000000000E+05   0.17428197739810E+05
 0.23800000000000E+05   0.16693183703932E+05
 0.23885000000000E+05   0.15924416853794E+05
 0.23970000000000E+05   0.15131905964316E+05
 0.24055000000000E+05   0.14325551442031E+05
 0.24140000000000E+05   0.13514967405885E+05
 0.24225000000000E+05   0.12709321315914E+05
 0.24310000000000E+05   0.11917194883438E+05
 0.24395000000000E+05   0.11146469075111E+05
 0.24480000000000E+05   0.10404235043252E+05
 0.24565000000000E+05   0.96967318192005E+04
 0.24650000000000E+05   0.90293106357666E+04
 0.24735000000000E+05   0.84064248362577E+04
 0.24820000000000E+05   0.78316435129033E+04
 0.24905000000000E+05   0.73076863222885E+04
 0.24990000000000E+05   0.68364763684535E+04
 0.25075000000000E+05   0.64192076373081E+04
 0.25160000000000E+05   0.60564232138476E+04
 0.25245000000000E+05   0.57481004149026E+04
 0.25330000000000E+05   0.54937390177949E+04
 0.25415000000000E+05   0.52924489475971E+04
 0.25500000000000E+05   0.51430340873003E+04
 0.25585000000000E+05   0.50440692779374E+04
 0.25670000000000E+05   0.49939680596535E+04
 0.25755000000000E+05   0.49910392489275E+04
 0.25840000000000E+05   0.50335310304369E+04
 0.25925000000000E+05   0.51196618435033E+04
 0.26010000000000E+05   0.52476379424742E+04
 0.26095000000000E+05   0.54156580886911E+04
 0.26180000000000E+05   0.56219063710930E+04
 0.26265000000000E+05   0.58645346368184E+04
 0.26350000000000E+05   0.61416364279714E+04
 0.26435000000000E+05   0.64512146536105E+04
 0.26520000000000E+05   0.67911454668289E+04
 0.26605000000000E+05   0.71591409579051E+04
 0.26690000000000E+05   0.75527133111334E+04
 0.26775000000000E+05   0.79691430034339E+04
 0.26860000000000E+05   0.84054534489610E+04
 0.26945000000000E+05   0.88583942210442E+04
 0.27030000000000E+05   0.93244346199821E+04
 0.27115000000000E+05   0.97997689151997E+04
 0.27200000000000E+05   0.10280334089237E+05
 0.27285000000000E+05   0.10761840368139E+05
 0.27370000000000E+05   0.11239814259645E+05
 0.27455000000000E+05   0.11709653260266E+05
 0.27540000000000E+05   0.12166690858766E+05
 0.27625000000000E+05   0.12606269979917E+05
 0.27710000000000E+05   0.13023822600640E+05
 0.27795000000000E+05   0.13414952949571E+05
 0.27880000000000E+05   0.13775521486193E+05
 0.27965000000000E+05   0.14101726757419E+05
 0.28050000000000E+05   0.14390182253307E+05
 0.28135000000000E+05   0.14637985528991E+05
 0.28220000000000E+05   0.14842777120776E+05
 0.28305000000000E+05   0.15002787148903E+05
 0.28390000000000E+05   0.15116867951107E+05
 0.28475000000000E+05   0.15184511608850E+05
 0.28560000000000E+05   0.15205851788237E+05
 0.28645000000000E+05   0.15181649894451E+05
 0.28730000000000E+05   0.15113266106112E+05
 0.28815000000000E+05   0.15002616389172E+05
 0.28900000000000E+05   0.14852117066186E+05
 0.28985000000000E+05   0.14664618916564E+05
 0.29070000000000E+05   0.14443333091814E+05
 0.29155000000000E+05   0.14191751336701E+05
 0.29240000000000E+05   0.13913563107949E+05
 0.29325000000000E+05   0.13612572177043E+05
 0.29410000000000E+05   0.13292615198438E+05
 0.29495000000000E+05   0.12957484528904E+05
 0.29580000000000E+05   0.12610857311485E+05
 0.29665000000000E+05   0.12256232504866E+05
 0.29750000000000E+05   0.11896877163866E+05
 0.29835000000000E+05   0.11535782877839E+05
 0.29920000000000E+05   0.11175632869375E+05
 0.30005000000000E+05   0.10818779862718E+05
 0.30090000000000E+05   0.10467234464934E+05
 0.30175000000000E+05   0.10122663475559E+05
 0.30260000000000E+05   0.97863972618057E+04
 0.30345000000000E+05   0.94594451131228E+04
 0.30430000000000E+05   0.91425173244014E+04
 0.30515000000000E+05   0.88360526522464E+04
 0.30600000000000E+05   0.85402497415700E+04
 0.30685000000000E+05   0.82551011263924E+04
 0.30770000000000E+05   0.79804284634783E+04
 0.30855000000000E+05   0.77159177533840E+04
 0.30940000000000E+05   0.74611534329848E+04
 0.31025000000000E+05   0.72156503785336E+04
 0.31110000000000E+05   0.69788830307382E+04
 0.31195000000000E+05   0.67503110354917E+04
 0.31280000000000E+05   0.65294009785389E+04
 0.31365000000000E+05   0.63156439730129E+04
 0.31450000000000E+05   0.61085690297678E+04
 0.31535000000000E+05   0.59077522969786E+04
 0.31620000000000E+05   0.57128223937420E+04
 0.31705000000000E+05   0.55234621794869E+04
 0.31790000000000E+05   0.53394073948812E+04
 0.31875000000000E+05   0.51604426795132E+04
 0.31960000000000E+05   0.49863955166472E+04
 0.32045000000000E+05   0.48171286763274E+04
 0.32130000000000E+05   0.46525317262654E+04
 0.32215000000000E+05   0.44925121571686E+04
 0.32300000000000E+05   0.43369866278917E+04
 0.32385000000000E+05   0.41858727789000E+04
 0.32470000000000E+05   0.40390819932659E+04
 0.32555000000000E+05   0.38965134062312E+04
 0.32640000000000E+05   0.37580493808241E+04
 0.32725000000000E+05   0.36235525816435E+04
 0.32810000000000E+05   0.34928646951004E+04
 0.32895000000000E+05   0.33658067652381E+04
 0.32980000000000E+05   0.32421810424755E+04
 0.33065000000000E+05   0.31217741805092E+04
 0.33150000000000E+05   0.30043615659258E+04
 0.33235000000000E+05   0.28897125270130E+04
 0.33320000000000E+05   0.27775961434411E+04
 0.33405000000000E+05   0.26677873669795E+04
 0.33490000000000E+05   0.25600731647475E+04
 0.33575000000000E+05   0.24542584097341E+04
 0.33660000000000E+05   0.23501712671152E+04
 0.33745000000000E+05   0.22476678575702E+04
 0.33830000000000E+05   0.21466360184530E+04
 0.33915000000000E+05   0.20469980282492E+04
 0.34000000000000E+05   0.19487122071533E+04
 0.34085000000000E+05   0.18517733547449E+04
 0.34170000000000E+05   0.17562120326849E+04
 0.34255000000000E+05   0.16620927443013E+04
 0.34340000000000E+05   0.15695111023477E+04
 0.34425000000000E+05   0.14785901098464E+04
 0.34510000000000E+05   0.13894757058059E+04
 0.34595000000000E+05   0.13023317471268E+04
 0.34680000000000E+05   0.12173346098799E+04
 0.34765000000000E+05   0.11346675973989E+04
 0.34850000000000E+05   0.10545153396076E+04
 0.34935000000000E+05   0.97705835829809E+03
