
 eiger (login-i17) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-09-29 12:02:21.098 

                                                                                
  
Total energy =  -4085.3668285920 H =   -111168.4938061 eV
 
 HOMO-LUMO Separation
   HOMO:   221. b  27 a1    -0.12686785 H =     -3.45225 eV
   LUMO:   222. b  11 b1    -0.07826449 H =     -2.12969 eV
   Gap :                    +0.04860336 H =     +1.32256 eV
 
Number of MOs=   1678, Electrons=    293.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1234. a 204 e                     +3.135300 H =       +85.316 eV
 1233. a 129 a1                    +3.135139 H =       +85.311 eV
 1232. a  78 a2                    +3.134427 H =       +85.292 eV
 1231. a 203 e                     +3.121102 H =       +84.930 eV
 1230. b 129 b2                    +3.119194 H =       +84.878 eV
 1229. a 128 b2                    +3.117702 H =       +84.837 eV
 1228. b  79 b1                    +3.102991 H =       +84.437 eV
 1227. b  77 a2                    +3.102627 H =       +84.427 eV
 1226. b 202 e                     +3.102171 H =       +84.414 eV
 1225. a  79 b1                    +3.100186 H =       +84.360 eV
 1224. a  77 a2                    +3.100139 H =       +84.359 eV
 1223. b 129 a1                    +3.097074 H =       +84.276 eV
 1222. b 128 b2                    +3.094124 H =       +84.195 eV
 1221. b 127 b2                    +3.086887 H =       +83.998 eV
 1220. a 202 e                     +3.084426 H =       +83.932 eV
 1219. b 201 e                     +3.084364 H =       +83.930 eV
 1218. a 127 b2                    +3.084106 H =       +83.923 eV
 1217. a 128 a1                    +3.082065 H =       +83.867 eV
 1216. b 128 a1                    +3.080934 H =       +83.836 eV
 1215. a 201 e                     +3.076794 H =       +83.724 eV
 1214. b  78 b1                    +3.075801 H =       +83.697 eV
 1213. b  76 a2                    +3.075185 H =       +83.680 eV
 1212. a 127 a1                    +3.072625 H =       +83.610 eV
 1211. a 126 b2                    +3.068792 H =       +83.506 eV
 1210. a  78 b1                    +3.054232 H =       +83.110 eV
 1209. a  76 a2                    +3.052910 H =       +83.074 eV
 1208. b 200 e                     +3.052293 H =       +83.057 eV
 1207. a 200 e                     +3.045943 H =       +82.884 eV
 1206. b 199 e                     +3.038743 H =       +82.688 eV
 1205. a 199 e                     +3.034925 H =       +82.585 eV
 1204. b 198 e                     +3.033740 H =       +82.552 eV
 1203. b 197 e                     +3.031221 H =       +82.484 eV
 1202. a 198 e                     +3.030264 H =       +82.458 eV
 1201. b  77 b1                    +3.026577 H =       +82.357 eV
 1200. b  75 a2                    +3.026011 H =       +82.342 eV
 1199. a  77 b1                    +3.025968 H =       +82.341 eV
 1198. a  75 a2                    +3.025388 H =       +82.325 eV
 1197. b 127 a1                    +3.025285 H =       +82.322 eV
 1196. b 126 b2                    +3.024187 H =       +82.292 eV
 1195. a 126 a1                    +3.023726 H =       +82.280 eV
 1194. a 125 b2                    +3.022049 H =       +82.234 eV
 1193. b 196 e                     +3.018951 H =       +82.150 eV
 1192. a 197 e                     +3.018938 H =       +82.149 eV
 1191. a 196 e                     +3.012016 H =       +81.961 eV
 1190. b 195 e                     +3.002481 H =       +81.702 eV
 1189. b 126 a1                    +2.995958 H =       +81.524 eV
 1188. b 125 b2                    +2.991527 H =       +81.404 eV
 1187. a 125 a1                    +2.969891 H =       +80.815 eV
 1186. a 124 b2                    +2.965321 H =       +80.691 eV
 1185. a 195 e                     +2.961218 H =       +80.579 eV
 1184. b 124 b2                    +2.951747 H =       +80.321 eV
 1183. b 125 a1                    +2.938467 H =       +79.960 eV
 1182. a 123 b2                    +2.934861 H =       +79.862 eV
 1181. a 124 a1                    +2.929646 H =       +79.720 eV
 1180. b 194 e                     +2.925992 H =       +79.620 eV
 1179. a 194 e                     +2.922493 H =       +79.525 eV
 1178. b 124 a1                    +2.901667 H =       +78.958 eV
 1177. b 123 b2                    +2.894662 H =       +78.768 eV
 1176. a 123 a1                    +2.891453 H =       +78.680 eV
 1175. a 122 b2                    +2.889221 H =       +78.620 eV
 1174. b 193 e                     +2.887502 H =       +78.573 eV
 1173. b 123 a1                    +2.884975 H =       +78.504 eV
 1172. a 193 e                     +2.882644 H =       +78.441 eV
 1171. a 122 a1                    +2.881265 H =       +78.403 eV
 1170. b 122 b2                    +2.880606 H =       +78.385 eV
 1169. b  74 a2                    +2.879266 H =       +78.349 eV
 1168. b  76 b1                    +2.878012 H =       +78.315 eV
 1167. a 121 b2                    +2.877943 H =       +78.313 eV
 1166. a  74 a2                    +2.870959 H =       +78.123 eV
 1165. a  76 b1                    +2.869680 H =       +78.088 eV
 1164. b 122 a1                    +2.857640 H =       +77.760 eV
 1163. a 121 a1                    +2.853711 H =       +77.653 eV
 1162. b 121 b2                    +2.850493 H =       +77.566 eV
 1161. b  75 b1                    +2.848552 H =       +77.513 eV
 1160. b  73 a2                    +2.847898 H =       +77.495 eV
 1159. a  75 b1                    +2.844771 H =       +77.410 eV
 1158. a  73 a2                    +2.844111 H =       +77.392 eV
 1157. a 120 b2                    +2.841893 H =       +77.332 eV
 1156. b 121 a1                    +2.839156 H =       +77.257 eV
 1155. a 120 a1                    +2.831146 H =       +77.039 eV
 1154. b 192 e                     +2.825714 H =       +76.892 eV
 1153. a 192 e                     +2.825394 H =       +76.883 eV
 1152. b 120 b2                    +2.823537 H =       +76.832 eV
 1151. b 120 a1                    +2.821865 H =       +76.787 eV
 1150. a 119 b2                    +2.814391 H =       +76.583 eV
 1149. a 119 a1                    +2.814368 H =       +76.583 eV
 1148. b 191 e                     +2.807835 H =       +76.405 eV
 1147. b 190 e                     +2.805234 H =       +76.334 eV
 1146. a 191 e                     +2.801865 H =       +76.243 eV
 1145. b 189 e                     +2.801463 H =       +76.232 eV
 1144. b  74 b1                    +2.797077 H =       +76.112 eV
 1143. a 190 e                     +2.795791 H =       +76.077 eV
 1142. b  72 a2                    +2.795424 H =       +76.067 eV
 1141. a 189 e                     +2.794337 H =       +76.038 eV
 1140. b 119 b2                    +2.793163 H =       +76.006 eV
 1139. a 118 b2                    +2.780288 H =       +75.655 eV
 1138. b 188 e                     +2.779750 H =       +75.641 eV
 1137. b 119 a1                    +2.773566 H =       +75.473 eV
 1136. a  74 b1                    +2.773332 H =       +75.466 eV
 1135. a  72 a2                    +2.771548 H =       +75.418 eV
 1134. a 188 e                     +2.762368 H =       +75.168 eV
 1133. a 118 a1                    +2.747879 H =       +74.774 eV
 1132. b 187 e                     +2.742771 H =       +74.635 eV
 1131. b  73 b1                    +2.726287 H =       +74.186 eV
 1130. a  73 b1                    +2.725999 H =       +74.178 eV
 1129. b  71 a2                    +2.725984 H =       +74.178 eV
 1128. a  71 a2                    +2.725722 H =       +74.171 eV
 1127. a 187 e                     +2.720970 H =       +74.041 eV
 1126. b 118 b2                    +2.715850 H =       +73.902 eV
 1125. b 118 a1                    +2.713896 H =       +73.849 eV
 1124. a 117 b2                    +2.710057 H =       +73.744 eV
 1123. a 117 a1                    +2.704702 H =       +73.599 eV
 1122. b 117 b2                    +2.697788 H =       +73.411 eV
 1121. b 186 e                     +2.690169 H =       +73.203 eV
 1120. a 186 e                     +2.689101 H =       +73.174 eV
 1119. b 185 e                     +2.686239 H =       +73.096 eV
 1118. b 117 a1                    +2.685512 H =       +73.077 eV
 1117. a 116 b2                    +2.682926 H =       +73.006 eV
 1116. b 184 e                     +2.681757 H =       +72.974 eV
 1115. a 185 e                     +2.681273 H =       +72.961 eV
 1114. a 116 a1                    +2.677246 H =       +72.852 eV
 1113. a 184 e                     +2.677224 H =       +72.851 eV
 1112. b 116 b2                    +2.667771 H =       +72.594 eV
 1111. a 115 b2                    +2.665237 H =       +72.525 eV
 1110. b 116 a1                    +2.663975 H =       +72.490 eV
 1109. a 115 a1                    +2.662826 H =       +72.459 eV
 1108. b  72 b1                    +2.660075 H =       +72.384 eV
 1107. a  72 b1                    +2.659439 H =       +72.367 eV
 1106. b  70 a2                    +2.659195 H =       +72.360 eV
 1105. a  70 a2                    +2.658465 H =       +72.341 eV
 1104. b 183 e                     +2.651312 H =       +72.146 eV
 1103. a 183 e                     +2.650404 H =       +72.121 eV
 1102. b 182 e                     +2.650106 H =       +72.113 eV
 1101. a 182 e                     +2.649592 H =       +72.099 eV
 1100. b 181 e                     +2.617531 H =       +71.227 eV
 1099. b 180 e                     +2.602759 H =       +70.825 eV
 1098. a 181 e                     +2.597411 H =       +70.679 eV
 1097. b  71 b1                    +2.596623 H =       +70.658 eV
 1096. b 115 b2                    +2.594916 H =       +70.611 eV
 1095. b  69 a2                    +2.594446 H =       +70.598 eV
 1094. a 114 b2                    +2.592297 H =       +70.540 eV
 1093. b 115 a1                    +2.590367 H =       +70.487 eV
 1092. b 114 b2                    +2.590274 H =       +70.485 eV
 1091. a 114 a1                    +2.587876 H =       +70.420 eV
 1090. a 180 e                     +2.585040 H =       +70.343 eV
 1089. a  71 b1                    +2.584712 H =       +70.334 eV
 1088. a  69 a2                    +2.583015 H =       +70.287 eV
 1087. b  70 b1                    +2.577546 H =       +70.139 eV
 1086. b  68 a2                    +2.576032 H =       +70.097 eV
 1085. a 113 b2                    +2.573226 H =       +70.021 eV
 1084. b 114 a1                    +2.568517 H =       +69.893 eV
 1083. a  70 b1                    +2.566735 H =       +69.844 eV
 1082. a  68 a2                    +2.564938 H =       +69.796 eV
 1081. b 179 e                     +2.560834 H =       +69.684 eV
 1080. b 178 e                     +2.559471 H =       +69.647 eV
 1079. a 179 e                     +2.554789 H =       +69.519 eV
 1078. a 113 a1                    +2.551946 H =       +69.442 eV
 1077. b 177 e                     +2.550086 H =       +69.391 eV
 1076. b 113 b2                    +2.548338 H =       +69.344 eV
 1075. a 112 b2                    +2.544674 H =       +69.244 eV
 1074. a 178 e                     +2.544487 H =       +69.239 eV
 1073. b 113 a1                    +2.536954 H =       +69.034 eV
 1072. a  69 b1                    +2.535308 H =       +68.989 eV
 1071. b  69 b1                    +2.535272 H =       +68.988 eV
 1070. b  67 a2                    +2.534429 H =       +68.965 eV
 1069. a  67 a2                    +2.534423 H =       +68.965 eV
 1068. a 112 a1                    +2.534066 H =       +68.955 eV
 1067. a 177 e                     +2.527383 H =       +68.774 eV
 1066. b 176 e                     +2.519724 H =       +68.565 eV
 1065. a 176 e                     +2.515826 H =       +68.459 eV
 1064. b 175 e                     +2.499145 H =       +68.005 eV
 1063. a 175 e                     +2.478864 H =       +67.453 eV
 1062. b  68 b1                    +2.465545 H =       +67.091 eV
 1061. b  66 a2                    +2.463283 H =       +67.029 eV
 1060. a  68 b1                    +2.449544 H =       +66.655 eV
 1059. a  66 a2                    +2.448333 H =       +66.623 eV
 1058. b 174 e                     +2.445411 H =       +66.543 eV
 1057. b 112 b2                    +2.441333 H =       +66.432 eV
 1056. a 174 e                     +2.435487 H =       +66.273 eV
 1055. b 111 b2                    +2.419481 H =       +65.837 eV
 1054. a 111 b2                    +2.419314 H =       +65.833 eV
 1053. b 112 a1                    +2.417770 H =       +65.791 eV
 1052. a 110 b2                    +2.407569 H =       +65.513 eV
 1051. b 111 a1                    +2.407235 H =       +65.504 eV
 1050. a 111 a1                    +2.406415 H =       +65.482 eV
 1049. b 173 e                     +2.402731 H =       +65.382 eV
 1048. a 173 e                     +2.391495 H =       +65.076 eV
 1047. a 110 a1                    +2.386546 H =       +64.941 eV
 1046. a  67 b1                    +2.375816 H =       +64.649 eV
 1045. b  67 b1                    +2.371986 H =       +64.545 eV
 1044. b 110 b2                    +2.371252 H =       +64.525 eV
 1043. b 110 a1                    +2.361649 H =       +64.264 eV
 1042. b 172 e                     +2.357820 H =       +64.160 eV
 1041. a 109 a1                    +2.353865 H =       +64.052 eV
 1040. a 172 e                     +2.348613 H =       +63.909 eV
 1039. a 109 b2                    +2.346108 H =       +63.841 eV
 1038. b  66 b1                    +2.332258 H =       +63.464 eV
 1037. b  65 a2                    +2.331967 H =       +63.456 eV
 1036. b 109 b2                    +2.326676 H =       +63.312 eV
 1035. a  66 b1                    +2.324302 H =       +63.247 eV
 1034. a  65 a2                    +2.323463 H =       +63.225 eV
 1033. a 108 b2                    +2.319941 H =       +63.129 eV
 1032. b 109 a1                    +2.308581 H =       +62.820 eV
 1031. b  64 a2                    +2.302651 H =       +62.658 eV
 1030. b 108 b2                    +2.298407 H =       +62.543 eV
 1029. a 108 a1                    +2.296825 H =       +62.500 eV
 1028. b  65 b1                    +2.293674 H =       +62.414 eV
 1027. a  64 a2                    +2.290673 H =       +62.332 eV
 1026. a 107 b2                    +2.285925 H =       +62.203 eV
 1025. b 171 e                     +2.285362 H =       +62.188 eV
 1024. a  65 b1                    +2.282262 H =       +62.104 eV
 1023. b 108 a1                    +2.278988 H =       +62.014 eV
 1022. a 171 e                     +2.277099 H =       +61.963 eV
 1021. a 107 a1                    +2.269841 H =       +61.766 eV
 1020. b 170 e                     +2.258394 H =       +61.454 eV
 1019. a 170 e                     +2.255292 H =       +61.370 eV
 1018. b 107 a1                    +2.254415 H =       +61.346 eV
 1017. b 169 e                     +2.252987 H =       +61.307 eV
 1016. a 106 a1                    +2.250014 H =       +61.226 eV
 1015. a 169 e                     +2.249418 H =       +61.210 eV
 1014. b 168 e                     +2.234108 H =       +60.793 eV
 1013. b 107 b2                    +2.230839 H =       +60.704 eV
 1012. a 168 e                     +2.230399 H =       +60.692 eV
 1011. a 106 b2                    +2.225647 H =       +60.563 eV
 1010. b  63 a2                    +2.216007 H =       +60.301 eV
 1009. b  64 b1                    +2.215413 H =       +60.284 eV
 1008. b 167 e                     +2.215363 H =       +60.283 eV
 1007. a 167 e                     +2.213713 H =       +60.238 eV
 1006. b 106 b2                    +2.212165 H =       +60.196 eV
 1005. a  63 a2                    +2.212061 H =       +60.193 eV
 1004. a  64 b1                    +2.211566 H =       +60.180 eV
 1003. a 105 b2                    +2.210915 H =       +60.162 eV
 1002. b 106 a1                    +2.207761 H =       +60.076 eV
 1001. b 166 e                     +2.204997 H =       +60.001 eV
 1000. a 105 a1                    +2.204883 H =       +59.998 eV
  999. a 166 e                     +2.203035 H =       +59.948 eV
  998. b 165 e                     +2.189852 H =       +59.589 eV
  997. b 105 b2                    +2.187673 H =       +59.530 eV
  996. a 104 b2                    +2.184596 H =       +59.446 eV
  995. a 165 e                     +2.183556 H =       +59.418 eV
  994. b  62 a2                    +2.182008 H =       +59.375 eV
  993. b  63 b1                    +2.181753 H =       +59.369 eV
  992. b 164 e                     +2.180096 H =       +59.323 eV
  991. a  62 a2                    +2.178639 H =       +59.284 eV
  990. a  63 b1                    +2.178422 H =       +59.278 eV
  989. a 164 e                     +2.176407 H =       +59.223 eV
  988. b 105 a1                    +2.175959 H =       +59.211 eV
  987. a 104 a1                    +2.165649 H =       +58.930 eV
  986. b  61 a2                    +2.163499 H =       +58.872 eV
  985. b  62 b1                    +2.162550 H =       +58.846 eV
  984. a  61 a2                    +2.160088 H =       +58.779 eV
  983. a  62 b1                    +2.158963 H =       +58.748 eV
  982. b 104 b2                    +2.139553 H =       +58.220 eV
  981. b 104 a1                    +2.137093 H =       +58.153 eV
  980. b 163 e                     +2.136783 H =       +58.145 eV
  979. a 163 e                     +2.131903 H =       +58.012 eV
  978. a 103 b2                    +2.127772 H =       +57.900 eV
  977. b  60 a2                    +2.117758 H =       +57.627 eV
  976. a 103 a1                    +2.116963 H =       +57.606 eV
  975. b  61 b1                    +2.115411 H =       +57.563 eV
  974. b 162 e                     +2.110860 H =       +57.439 eV
  973. a 162 e                     +2.110051 H =       +57.417 eV
  972. a  60 a2                    +2.104922 H =       +57.278 eV
  971. b 103 b2                    +2.102857 H =       +57.222 eV
  970. a  61 b1                    +2.101622 H =       +57.188 eV
  969. b 103 a1                    +2.101026 H =       +57.172 eV
  968. b 161 e                     +2.100085 H =       +57.146 eV
  967. a 161 e                     +2.095244 H =       +57.014 eV
  966. a 102 a1                    +2.094682 H =       +56.999 eV
  965. a 102 b2                    +2.093132 H =       +56.957 eV
  964. b 102 a1                    +2.089734 H =       +56.865 eV
  963. b 102 b2                    +2.087570 H =       +56.806 eV
  962. b 160 e                     +2.083942 H =       +56.707 eV
  961. a  59 a2                    +2.076157 H =       +56.495 eV
  960. a 160 e                     +2.076154 H =       +56.495 eV
  959. b  59 a2                    +2.074397 H =       +56.447 eV
  958. a 101 a1                    +2.072797 H =       +56.404 eV
  957. a 101 b2                    +2.071884 H =       +56.379 eV
  956. b 159 e                     +2.057459 H =       +55.986 eV
  955. b 101 a1                    +2.055196 H =       +55.925 eV
  954. a 159 e                     +2.050988 H =       +55.810 eV
  953. a 100 a1                    +2.049507 H =       +55.770 eV
  952. b 158 e                     +2.045090 H =       +55.650 eV
  951. b 101 b2                    +2.042291 H =       +55.574 eV
  950. a 158 e                     +2.039204 H =       +55.490 eV
  949. b  58 a2                    +2.030211 H =       +55.245 eV
  948. a 100 b2                    +2.029341 H =       +55.221 eV
  947. b 157 e                     +2.026138 H =       +55.134 eV
  946. a 157 e                     +2.026024 H =       +55.131 eV
  945. b 100 a1                    +2.023553 H =       +55.064 eV
  944. a  99 a1                    +2.023064 H =       +55.050 eV
  943. a  58 a2                    +2.019429 H =       +54.951 eV
  942. b  60 b1                    +2.018467 H =       +54.925 eV
  941. a 156 e                     +2.015090 H =       +54.833 eV
  940. b 156 e                     +2.014749 H =       +54.824 eV
  939. b 155 e                     +2.013810 H =       +54.799 eV
  938. a 155 e                     +2.010701 H =       +54.714 eV
  937. a  60 b1                    +2.005549 H =       +54.574 eV
  936. b 154 e                     +1.996551 H =       +54.329 eV
  935. b 100 b2                    +1.994346 H =       +54.269 eV
  934. a 154 e                     +1.991632 H =       +54.195 eV
  933. b  57 a2                    +1.991587 H =       +54.194 eV
  932. a  57 a2                    +1.990014 H =       +54.151 eV
  931. a  99 b2                    +1.988406 H =       +54.107 eV
  930. b  59 b1                    +1.971954 H =       +53.660 eV
  929. a  59 b1                    +1.970978 H =       +53.633 eV
  928. b 153 e                     +1.968557 H =       +53.567 eV
  927. b  56 a2                    +1.963220 H =       +53.422 eV
  926. a  56 a2                    +1.961224 H =       +53.368 eV
  925. a 153 e                     +1.952592 H =       +53.133 eV
  924. b 152 e                     +1.950514 H =       +53.076 eV
  923. b  99 a1                    +1.949394 H =       +53.046 eV
  922. a 152 e                     +1.947978 H =       +53.007 eV
  921. b  98 a1                    +1.944005 H =       +52.899 eV
  920. a  98 a1                    +1.942266 H =       +52.852 eV
  919. a  97 a1                    +1.939679 H =       +52.781 eV
  918. a  58 b1                    +1.936380 H =       +52.692 eV
  917. b  58 b1                    +1.934370 H =       +52.637 eV
  916. b  99 b2                    +1.925862 H =       +52.405 eV
  915. a  98 b2                    +1.922984 H =       +52.327 eV
  914. a  96 a1                    +1.917632 H =       +52.181 eV
  913. b  97 a1                    +1.911712 H =       +52.020 eV
  912. b 151 e                     +1.911615 H =       +52.018 eV
  911. a 151 e                     +1.908622 H =       +51.936 eV
  910. b 150 e                     +1.907891 H =       +51.916 eV
  909. b  98 b2                    +1.905487 H =       +51.851 eV
  908. a 150 e                     +1.901698 H =       +51.748 eV
  907. a  97 b2                    +1.893089 H =       +51.514 eV
  906. b  97 b2                    +1.890798 H =       +51.451 eV
  905. a  96 b2                    +1.890780 H =       +51.451 eV
  904. b  57 b1                    +1.868281 H =       +50.839 eV
  903. a  57 b1                    +1.864194 H =       +50.727 eV
  902. b  55 a2                    +1.857263 H =       +50.539 eV
  901. b  96 b2                    +1.857178 H =       +50.536 eV
  900. a  95 b2                    +1.856596 H =       +50.521 eV
  899. b  96 a1                    +1.855059 H =       +50.479 eV
  898. b 149 e                     +1.853368 H =       +50.433 eV
  897. a 149 e                     +1.852109 H =       +50.398 eV
  896. a  55 a2                    +1.848620 H =       +50.304 eV
  895. a  95 a1                    +1.843195 H =       +50.156 eV
  894. b  56 b1                    +1.837636 H =       +50.005 eV
  893. a  56 b1                    +1.834374 H =       +49.916 eV
  892. b 148 e                     +1.830962 H =       +49.823 eV
  891. b  55 b1                    +1.824938 H =       +49.659 eV
  890. a  55 b1                    +1.824414 H =       +49.645 eV
  889. b  54 a2                    +1.823279 H =       +49.614 eV
  888. a 148 e                     +1.822463 H =       +49.592 eV
  887. a  54 a2                    +1.822439 H =       +49.591 eV
  886. b  95 b2                    +1.813239 H =       +49.341 eV
  885. a  94 b2                    +1.813018 H =       +49.335 eV
  884. b 147 e                     +1.811546 H =       +49.295 eV
  883. a 147 e                     +1.811436 H =       +49.292 eV
  882. b 146 e                     +1.796844 H =       +48.895 eV
  881. a 146 e                     +1.792557 H =       +48.778 eV
  880. b  95 a1                    +1.784119 H =       +48.548 eV
  879. b  94 b2                    +1.776476 H =       +48.340 eV
  878. a  94 a1                    +1.774786 H =       +48.294 eV
  877. b  94 a1                    +1.771110 H =       +48.194 eV
  876. a  93 b2                    +1.770621 H =       +48.181 eV
  875. a  93 a1                    +1.768152 H =       +48.114 eV
  874. b 145 e                     +1.759970 H =       +47.891 eV
  873. b  93 b2                    +1.754491 H =       +47.742 eV
  872. a 145 e                     +1.754405 H =       +47.740 eV
  871. a  92 b2                    +1.750515 H =       +47.634 eV
  870. b  93 a1                    +1.743817 H =       +47.452 eV
  869. a  92 a1                    +1.743235 H =       +47.436 eV
  868. b 144 e                     +1.738471 H =       +47.306 eV
  867. b 143 e                     +1.736214 H =       +47.245 eV
  866. a 144 e                     +1.735360 H =       +47.222 eV
  865. a 143 e                     +1.733723 H =       +47.177 eV
  864. b  92 b2                    +1.725887 H =       +46.964 eV
  863. a  91 b2                    +1.724309 H =       +46.921 eV
  862. b  92 a1                    +1.723470 H =       +46.898 eV
  861. a  91 a1                    +1.721641 H =       +46.848 eV
  860. b  91 a1                    +1.720873 H =       +46.827 eV
  859. b  53 a2                    +1.720514 H =       +46.818 eV
  858. a  53 a2                    +1.719777 H =       +46.798 eV
  857. b 142 e                     +1.717966 H =       +46.748 eV
  856. a  90 a1                    +1.716193 H =       +46.700 eV
  855. a 142 e                     +1.715066 H =       +46.669 eV
  854. b  91 b2                    +1.714304 H =       +46.649 eV
  853. b  54 b1                    +1.714165 H =       +46.645 eV
  852. a  54 b1                    +1.712519 H =       +46.600 eV
  851. a  90 b2                    +1.706810 H =       +46.445 eV
  850. b 141 e                     +1.701154 H =       +46.291 eV
  849. a 141 e                     +1.700357 H =       +46.269 eV
  848. b  90 a1                    +1.690643 H =       +46.005 eV
  847. a  89 a1                    +1.689854 H =       +45.983 eV
  846. a  89 b2                    +1.687875 H =       +45.929 eV
  845. b  90 b2                    +1.686790 H =       +45.900 eV
  844. b 140 e                     +1.678006 H =       +45.661 eV
  843. a 140 e                     +1.674069 H =       +45.554 eV
  842. b 139 e                     +1.660174 H =       +45.176 eV
  841. a 139 e                     +1.658948 H =       +45.142 eV
  840. b  52 a2                    +1.657715 H =       +45.109 eV
  839. a  52 a2                    +1.657647 H =       +45.107 eV
  838. b 138 e                     +1.650164 H =       +44.903 eV
  837. a 138 e                     +1.649731 H =       +44.891 eV
  836. b  53 b1                    +1.644201 H =       +44.741 eV
  835. a  53 b1                    +1.644064 H =       +44.737 eV
  834. b 137 e                     +1.643249 H =       +44.715 eV
  833. a 137 e                     +1.642229 H =       +44.687 eV
  832. b  89 a1                    +1.640793 H =       +44.648 eV
  831. a  88 a1                    +1.636650 H =       +44.536 eV
  830. b  89 b2                    +1.631895 H =       +44.406 eV
  829. b  51 a2                    +1.628714 H =       +44.320 eV
  828. a  51 a2                    +1.626890 H =       +44.270 eV
  827. a  88 b2                    +1.622862 H =       +44.160 eV
  826. b  88 a1                    +1.621555 H =       +44.125 eV
  825. b  52 b1                    +1.617263 H =       +44.008 eV
  824. b 136 e                     +1.616132 H =       +43.977 eV
  823. b  50 a2                    +1.614412 H =       +43.930 eV
  822. a  52 b1                    +1.613051 H =       +43.893 eV
  821. b 135 e                     +1.610938 H =       +43.836 eV
  820. a  50 a2                    +1.610629 H =       +43.827 eV
  819. a 136 e                     +1.610173 H =       +43.815 eV
  818. a 135 e                     +1.609691 H =       +43.802 eV
  817. a  87 a1                    +1.609667 H =       +43.801 eV
  816. b  88 b2                    +1.604160 H =       +43.651 eV
  815. b  87 a1                    +1.596162 H =       +43.434 eV
  814. a  87 b2                    +1.591883 H =       +43.317 eV
  813. b 134 e                     +1.586750 H =       +43.178 eV
  812. b  87 b2                    +1.586739 H =       +43.177 eV
  811. a 134 e                     +1.585879 H =       +43.154 eV
  810. a  86 a1                    +1.584273 H =       +43.110 eV
  809. b  51 b1                    +1.583208 H =       +43.081 eV
  808. a  51 b1                    +1.580801 H =       +43.016 eV
  807. b  49 a2                    +1.575861 H =       +42.881 eV
  806. a  86 b2                    +1.575766 H =       +42.879 eV
  805. a  49 a2                    +1.574049 H =       +42.832 eV
  804. b  86 a1                    +1.573514 H =       +42.817 eV
  803. a  85 b2                    +1.568157 H =       +42.672 eV
  802. b  86 b2                    +1.566853 H =       +42.636 eV
  801. b 133 e                     +1.561152 H =       +42.481 eV
  800. a  85 a1                    +1.561060 H =       +42.479 eV
  799. a 133 e                     +1.560745 H =       +42.470 eV
  798. b  48 a2                    +1.557844 H =       +42.391 eV
  797. a  48 a2                    +1.556810 H =       +42.363 eV
  796. b  50 b1                    +1.556013 H =       +42.341 eV
  795. a  50 b1                    +1.555072 H =       +42.316 eV
  794. b 132 e                     +1.549292 H =       +42.158 eV
  793. a 132 e                     +1.548129 H =       +42.127 eV
  792. a  84 b2                    +1.528157 H =       +41.583 eV
  791. b  85 b2                    +1.523443 H =       +41.455 eV
  790. a  84 a1                    +1.513062 H =       +41.173 eV
  789. b  85 a1                    +1.510307 H =       +41.098 eV
  788. a 131 e                     +1.506269 H =       +40.988 eV
  787. b 131 e                     +1.504688 H =       +40.945 eV
  786. a 130 e                     +1.500391 H =       +40.828 eV
  785. b 130 e                     +1.492598 H =       +40.616 eV
  784. a  49 b1                    +1.491855 H =       +40.595 eV
  783. b  49 b1                    +1.491214 H =       +40.578 eV
  782. a  83 b2                    +1.485119 H =       +40.412 eV
  781. a  47 a2                    +1.480222 H =       +40.279 eV
  780. b  47 a2                    +1.480039 H =       +40.274 eV
  779. b  84 b2                    +1.478217 H =       +40.224 eV
  778. b  84 a1                    +1.468776 H =       +39.967 eV
  777. b 129 e                     +1.468591 H =       +39.962 eV
  776. a 129 e                     +1.467799 H =       +39.941 eV
  775. b  83 b2                    +1.465914 H =       +39.890 eV
  774. a  83 a1                    +1.463831 H =       +39.833 eV
  773. b  48 b1                    +1.455613 H =       +39.609 eV
  772. a  48 b1                    +1.455309 H =       +39.601 eV
  771. a  82 b2                    +1.454989 H =       +39.592 eV
  770. b  46 a2                    +1.454870 H =       +39.589 eV
  769. a  46 a2                    +1.454465 H =       +39.578 eV
  768. b  83 a1                    +1.453203 H =       +39.544 eV
  767. b 128 e                     +1.451374 H =       +39.494 eV
  766. b  82 b2                    +1.451116 H =       +39.487 eV
  765. a 128 e                     +1.449301 H =       +39.437 eV
  764. a  81 b2                    +1.443505 H =       +39.280 eV
  763. b 127 e                     +1.441553 H =       +39.227 eV
  762. a  82 a1                    +1.440640 H =       +39.202 eV
  761. a 127 e                     +1.435410 H =       +39.059 eV
  760. b  82 a1                    +1.435120 H =       +39.052 eV
  759. a  81 a1                    +1.431185 H =       +38.945 eV
  758. b 126 e                     +1.430063 H =       +38.914 eV
  757. a 126 e                     +1.428445 H =       +38.870 eV
  756. a  47 b1                    +1.413712 H =       +38.469 eV
  755. b  47 b1                    +1.408420 H =       +38.325 eV
  754. a 125 e                     +1.394334 H =       +37.942 eV
  753. b 125 e                     +1.393928 H =       +37.931 eV
  752. b 124 e                     +1.384024 H =       +37.661 eV
  751. a 124 e                     +1.383483 H =       +37.647 eV
  750. b  81 a1                    +1.378386 H =       +37.508 eV
  749. a  80 a1                    +1.377212 H =       +37.476 eV
