
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-28 22:33:08.265 

                                                                                
  
Total energy =  -4206.6421937130 H =   -114468.5645811 eV
 
 HOMO-LUMO Separation
   HOMO:   222. b  27 a1    -0.05063590 H =     -1.37787 eV
   LUMO:   223. b  27 b2    -0.00716927 H =     -0.19509 eV
   Gap :                    +0.04346663 H =     +1.18279 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1578. b 260 e                     +7.822633 H =      +212.865 eV
 1577. b 259 e                     +7.807412 H =      +212.450 eV
 1576. a 108 b1                    +7.795694 H =      +212.132 eV
 1575. a 106 a2                    +7.795004 H =      +212.113 eV
 1574. b 158 b2                    +7.789228 H =      +211.956 eV
 1573. b 158 a1                    +7.772960 H =      +211.513 eV
 1572. a 262 e                     +7.772352 H =      +211.496 eV
 1571. b 157 a1                    +7.748210 H =      +210.840 eV
 1570. a 158 b2                    +7.741297 H =      +210.651 eV
 1569. b 157 b2                    +7.739951 H =      +210.615 eV
 1568. a 261 e                     +7.739328 H =      +210.598 eV
 1567. a 158 a1                    +7.738394 H =      +210.572 eV
 1566. a 107 b1                    +7.650634 H =      +208.184 eV
 1565. a 105 a2                    +7.648510 H =      +208.127 eV
 1564. a 260 e                     +7.644176 H =      +208.009 eV
 1563. a 157 b2                    +7.633764 H =      +207.725 eV
 1562. a 259 e                     +7.632338 H =      +207.686 eV
 1561. a 157 a1                    +7.617495 H =      +207.283 eV
 1560. a 156 a1                    +7.589910 H =      +206.532 eV
 1559. a 156 b2                    +7.582961 H =      +206.343 eV
 1558. b 258 e                     +5.876284 H =      +159.902 eV
 1557. b 156 a1                    +5.784512 H =      +157.405 eV
 1556. b 156 b2                    +5.780787 H =      +157.303 eV
 1555. a 258 e                     +5.768600 H =      +156.972 eV
 1554. a 155 a1                    +5.672902 H =      +154.368 eV
 1553. a 155 b2                    +5.669539 H =      +154.276 eV
 1552. b 257 e                     +5.513649 H =      +150.034 eV
 1551. a 104 a2                    +5.489772 H =      +149.384 eV
 1550. a 154 b2                    +5.489733 H =      +149.383 eV
 1549. a 106 b1                    +5.489694 H =      +149.382 eV
 1548. b 104 a2                    +5.489542 H =      +149.378 eV
 1547. b 106 b1                    +5.489468 H =      +149.376 eV
 1546. b 155 b2                    +5.489259 H =      +149.370 eV
 1545. a 257 e                     +5.484320 H =      +149.236 eV
 1544. b 256 e                     +5.483868 H =      +149.224 eV
 1543. a 256 e                     +5.481067 H =      +149.147 eV
 1542. b 255 e                     +5.480680 H =      +149.137 eV
 1541. a 154 a1                    +5.480391 H =      +149.129 eV
 1540. b 155 a1                    +5.479885 H =      +149.115 eV
 1539. a 105 b1                    +5.479696 H =      +149.110 eV
 1538. a 103 a2                    +5.479598 H =      +149.107 eV
 1537. b 105 b1                    +5.479326 H =      +149.100 eV
 1536. b 103 a2                    +5.479229 H =      +149.097 eV
 1535. a 255 e                     +5.460634 H =      +148.591 eV
 1534. b 254 e                     +5.459203 H =      +148.552 eV
 1533. a 254 e                     +5.413335 H =      +147.304 eV
 1532. a 104 b1                    +5.368276 H =      +146.078 eV
 1531. b 104 b1                    +5.367896 H =      +146.068 eV
 1530. a 102 a2                    +5.367700 H =      +146.063 eV
 1529. b 102 a2                    +5.367321 H =      +146.052 eV
 1528. b 253 e                     +5.311132 H =      +144.523 eV
 1527. a 253 e                     +5.308345 H =      +144.447 eV
 1526. b 103 b1                    +5.107525 H =      +138.983 eV
 1525. a 103 b1                    +5.107323 H =      +138.977 eV
 1524. b 101 a2                    +5.104782 H =      +138.908 eV
 1523. a 101 a2                    +5.104597 H =      +138.903 eV
 1522. b 154 b2                    +5.076601 H =      +138.141 eV
 1521. a 153 b2                    +5.076175 H =      +138.130 eV
 1520. b 154 a1                    +5.072500 H =      +138.030 eV
 1519. a 153 a1                    +5.072045 H =      +138.017 eV
 1518. b 252 e                     +5.060080 H =      +137.692 eV
 1517. a 252 e                     +5.059432 H =      +137.674 eV
 1516. b 251 e                     +5.051673 H =      +137.463 eV
 1515. a 251 e                     +5.051623 H =      +137.462 eV
 1514. b 153 b2                    +5.005731 H =      +136.213 eV
